time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-15 00:00:00+00:00,99,22,13,6
2026-03-16 00:00:00+00:00,15,10,15,10
2026-03-17 00:00:00+00:00,81,14,17,17
2026-03-18 00:00:00+00:00,17,12,8,8
2026-03-19 00:00:00+00:00,56,10,16,12
2026-03-20 00:00:00+00:00,6,5,14,14
2026-03-21 00:00:00+00:00,19,8,8,8
2026-03-22 00:00:00+00:00,125,15,22,12
2026-03-23 00:00:00+00:00,29,14,15,13
2026-03-24 00:00:00+00:00,16,13,13,10
2026-03-25 00:00:00+00:00,10,8,52,17
2026-03-26 00:00:00+00:00,20,7,24,24
2026-03-27 00:00:00+00:00,9,6,3,3
2026-03-28 00:00:00+00:00,68,10,8,5
