time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-30 00:00:00+00:00,42,9,7,4
2025-05-01 00:00:00+00:00,157,16,9,3
2025-05-02 00:00:00+00:00,9,7,5,4
2025-05-03 00:00:00+00:00,41,7,16,3
2025-05-04 00:00:00+00:00,5,5,4,3
2025-05-05 00:00:00+00:00,109,20,22,2
2025-05-06 00:00:00+00:00,70,20,12,5
2025-05-07 00:00:00+00:00,6,5,3,3
2025-05-08 00:00:00+00:00,6,5,5,2
2025-05-09 00:00:00+00:00,3,2,6,4
2025-05-10 00:00:00+00:00,252,27,57,6
2025-05-11 00:00:00+00:00,113,33,115,3
2025-05-12 00:00:00+00:00,71,8,16,7
2025-05-13 00:00:00+00:00,7,4,2,2
