time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-12 00:00:00+00:00,383,25,12,10
2026-06-13 00:00:00+00:00,349,25,16,15
2026-06-14 00:00:00+00:00,403,20,1,1
2026-06-15 00:00:00+00:00,171,22,7,7
2026-06-16 00:00:00+00:00,142,14,3,3
2026-06-17 00:00:00+00:00,416,25,4,3
2026-06-18 00:00:00+00:00,515,29,5,3
2026-06-19 00:00:00+00:00,504,37,4,4
2026-06-20 00:00:00+00:00,368,20,6,6
2026-06-21 00:00:00+00:00,329,17,4,3
2026-06-22 00:00:00+00:00,339,13,1,1
2026-06-23 00:00:00+00:00,404,15,4,4
2026-06-24 00:00:00+00:00,222,18,6,5
2026-06-25 00:00:00+00:00,625,26,7,4
