time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-28 00:00:00+00:00,103,10,60,6
2022-07-29 00:00:00+00:00,89,9,178,10
2022-07-30 00:00:00+00:00,3,3,29,6
2022-07-31 00:00:00+00:00,1,1,6,3
2022-08-01 00:00:00+00:00,136,10,85,10
2022-08-02 00:00:00+00:00,6,5,94,9
2022-08-03 00:00:00+00:00,294,103,84,7
2022-08-04 00:00:00+00:00,471,124,74,14
2022-08-05 00:00:00+00:00,507,123,105,12
2022-08-06 00:00:00+00:00,384,103,19,4
2022-08-07 00:00:00+00:00,392,103,46,6
2022-08-08 00:00:00+00:00,380,121,91,13
2022-08-09 00:00:00+00:00,376,113,61,10
2022-08-10 00:00:00+00:00,522,130,51,10
