referrer,views_total,views_unique
github.com,634,62
icefiredb.xyz,31,6
news.ycombinator.com,20,5
Google,19,4
t.co,8,1
dev.to,6,2
v2ex.com,5,4
golang.ch,4,2
runacap.com,3,3
golangexample.com,2,2
