url_path,views_total,views_unique
/IceFireDB/IceFireDB,49,34
/IceFireDB/IceFireDB/tree/main/IceFireDB-SQLite,10,7
/IceFireDB/IceFireDB/pulls,7,2
/IceFireDB/IceFireDB/pull/998,3,1
/IceFireDB/IceFireDB/actions/runs/12932742275/job/36093106714,1,1
/IceFireDB/IceFireDB/actions/runs/13414089228/job/37470597329,1,1
/IceFireDB/IceFireDB/actions/runs/13499156071/job/37713111438,1,1
/IceFireDB/IceFireDB/actions/runs/13604999681/job/38035448996,1,1
/IceFireDB/IceFireDB/actions/runs/16621960644/job/47028299901,1,1
/IceFireDB/IceFireDB/actions/runs/16918506436/job/47938429808,1,1
