time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-30 00:00:00+00:00,29,6,40,7
2022-05-31 00:00:00+00:00,10,6,33,6
2022-06-01 00:00:00+00:00,33,7,25,5
2022-06-02 00:00:00+00:00,77,8,60,9
2022-06-03 00:00:00+00:00,79,11,31,7
2022-06-04 00:00:00+00:00,6,3,34,5
2022-06-05 00:00:00+00:00,21,7,19,3
2022-06-06 00:00:00+00:00,7,3,39,7
2022-06-07 00:00:00+00:00,34,9,43,5
2022-06-08 00:00:00+00:00,312,112,102,9
2022-06-09 00:00:00+00:00,303,109,28,7
2022-06-10 00:00:00+00:00,350,104,60,9
2022-06-11 00:00:00+00:00,430,103,365,79
2022-06-12 00:00:00+00:00,287,91,273,75
