time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-02 00:00:00+00:00,269,80,72,13
2022-07-03 00:00:00+00:00,167,71,81,6
2022-07-04 00:00:00+00:00,340,99,37,10
2022-07-05 00:00:00+00:00,329,97,62,11
2022-07-06 00:00:00+00:00,174,68,32,5
2022-07-07 00:00:00+00:00,81,23,35,9
2022-07-08 00:00:00+00:00,27,6,61,6
2022-07-09 00:00:00+00:00,48,17,53,3
2022-07-10 00:00:00+00:00,20,16,20,4
2022-07-11 00:00:00+00:00,140,62,114,13
2022-07-12 00:00:00+00:00,283,102,71,10
2022-07-13 00:00:00+00:00,287,118,52,8
2022-07-14 00:00:00+00:00,149,72,38,9
2022-07-15 00:00:00+00:00,53,22,53,10
