time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-24 00:00:00+00:00,43.0,10.0,26,9
2022-05-25 00:00:00+00:00,37.0,8.0,55,7
2022-05-26 00:00:00+00:00,42.0,10.0,41,8
2022-05-27 00:00:00+00:00,36.0,10.0,42,10
2022-05-28 00:00:00+00:00,2.0,1.0,11,7
2022-05-29 00:00:00+00:00,,,31,12
2022-05-30 00:00:00+00:00,29.0,6.0,40,7
2022-05-31 00:00:00+00:00,10.0,6.0,33,6
2022-06-01 00:00:00+00:00,33.0,7.0,25,5
2022-06-02 00:00:00+00:00,77.0,8.0,60,9
2022-06-03 00:00:00+00:00,79.0,11.0,31,7
2022-06-04 00:00:00+00:00,6.0,3.0,34,5
2022-06-05 00:00:00+00:00,21.0,7.0,19,3
2022-06-06 00:00:00+00:00,6.0,2.0,37,6
