time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-25 00:00:00+00:00,483,101,21,4
2022-09-26 00:00:00+00:00,250,88,40,10
2022-09-27 00:00:00+00:00,78,36,32,5
2022-09-28 00:00:00+00:00,42,7,22,11
2022-09-29 00:00:00+00:00,306,114,27,13
2022-09-30 00:00:00+00:00,444,120,20,8
2022-10-01 00:00:00+00:00,378,105,10,2
2022-10-02 00:00:00+00:00,199,78,46,7
2022-10-03 00:00:00+00:00,139,61,26,5
2022-10-04 00:00:00+00:00,146,70,22,6
2022-10-05 00:00:00+00:00,166,74,45,7
2022-10-06 00:00:00+00:00,154,76,11,5
2022-10-07 00:00:00+00:00,172,64,7,5
2022-10-08 00:00:00+00:00,78,42,36,5
