time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-25 00:00:00+00:00,4,4,4.0,2.0
2025-05-26 00:00:00+00:00,3,2,7.0,3.0
2025-05-27 00:00:00+00:00,5,4,14.0,6.0
2025-05-28 00:00:00+00:00,142,12,4.0,3.0
2025-05-29 00:00:00+00:00,10,6,9.0,7.0
2025-05-30 00:00:00+00:00,74,7,12.0,4.0
2025-05-31 00:00:00+00:00,7,3,,
2025-06-01 00:00:00+00:00,251,22,6.0,3.0
2025-06-02 00:00:00+00:00,144,12,2.0,1.0
2025-06-03 00:00:00+00:00,150,15,10.0,5.0
2025-06-04 00:00:00+00:00,204,12,12.0,7.0
2025-06-05 00:00:00+00:00,9,6,5.0,3.0
2025-06-06 00:00:00+00:00,39,8,11.0,4.0
2025-06-07 00:00:00+00:00,8,6,3.0,3.0
