time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-26 00:00:00+00:00,209,39,20,7
2025-11-27 00:00:00+00:00,146,40,12,7
2025-11-28 00:00:00+00:00,56,43,7,4
2025-11-29 00:00:00+00:00,128,75,19,10
2025-11-30 00:00:00+00:00,80,58,6,6
2025-12-01 00:00:00+00:00,63,46,9,6
2025-12-02 00:00:00+00:00,116,51,14,7
2025-12-03 00:00:00+00:00,68,45,5,5
2025-12-04 00:00:00+00:00,28,12,8,4
2025-12-05 00:00:00+00:00,66,9,8,7
2025-12-06 00:00:00+00:00,177,21,38,4
2025-12-07 00:00:00+00:00,268,28,51,5
2025-12-08 00:00:00+00:00,11,10,5,5
2025-12-09 00:00:00+00:00,81,37,10,4
