time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-12 00:00:00+00:00,4,4,10,4
2025-04-13 00:00:00+00:00,3,3,10,4
2025-04-14 00:00:00+00:00,4,3,6,4
2025-04-15 00:00:00+00:00,4,3,4,2
2025-04-16 00:00:00+00:00,85,12,71,5
2025-04-17 00:00:00+00:00,241,19,19,3
2025-04-18 00:00:00+00:00,98,15,61,4
2025-04-19 00:00:00+00:00,202,10,60,6
2025-04-20 00:00:00+00:00,469,34,121,3
2025-04-21 00:00:00+00:00,9,8,4,1
2025-04-22 00:00:00+00:00,8,7,11,4
2025-04-23 00:00:00+00:00,112,19,8,5
2025-04-24 00:00:00+00:00,4,3,9,5
2025-04-25 00:00:00+00:00,5,4,10,2
