time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-29 00:00:00+00:00,11,10,13,10
2025-09-30 00:00:00+00:00,11,9,17,17
2025-10-01 00:00:00+00:00,176,17,36,7
2025-10-02 00:00:00+00:00,58,15,26,6
2025-10-03 00:00:00+00:00,7,5,14,13
2025-10-04 00:00:00+00:00,4,3,6,5
2025-10-05 00:00:00+00:00,5,5,8,6
2025-10-06 00:00:00+00:00,80,12,10,7
2025-10-07 00:00:00+00:00,409,26,80,8
2025-10-08 00:00:00+00:00,312,21,83,9
2025-10-09 00:00:00+00:00,54,14,5,5
2025-10-10 00:00:00+00:00,13,12,2,2
2025-10-11 00:00:00+00:00,221,28,32,7
2025-10-12 00:00:00+00:00,9,7,19,6
