time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-03 00:00:00+00:00,167.0,71.0,81,6
2022-07-04 00:00:00+00:00,340.0,99.0,37,10
2022-07-05 00:00:00+00:00,329.0,97.0,62,11
2022-07-06 00:00:00+00:00,174.0,68.0,32,5
2022-07-07 00:00:00+00:00,81.0,23.0,35,9
2022-07-08 00:00:00+00:00,27.0,6.0,61,6
2022-07-09 00:00:00+00:00,48.0,17.0,53,3
2022-07-10 00:00:00+00:00,20.0,16.0,20,4
2022-07-11 00:00:00+00:00,140.0,62.0,114,13
2022-07-12 00:00:00+00:00,283.0,102.0,71,10
2022-07-13 00:00:00+00:00,287.0,118.0,52,8
2022-07-14 00:00:00+00:00,149.0,72.0,38,9
2022-07-15 00:00:00+00:00,53.0,22.0,53,10
2022-07-16 00:00:00+00:00,,,32,6
