time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-15 00:00:00+00:00,2,1,3,1
2024-10-16 00:00:00+00:00,5,4,13,3
2024-10-17 00:00:00+00:00,2,1,12,8
2024-10-18 00:00:00+00:00,7,5,19,6
2024-10-19 00:00:00+00:00,63,3,63,6
2024-10-20 00:00:00+00:00,1,1,49,5
2024-10-21 00:00:00+00:00,4,3,8,4
2024-10-22 00:00:00+00:00,3,2,15,6
2024-10-23 00:00:00+00:00,74,8,8,3
2024-10-24 00:00:00+00:00,5,4,24,8
2024-10-25 00:00:00+00:00,3,2,14,6
2024-10-26 00:00:00+00:00,2,2,4,2
2024-10-27 00:00:00+00:00,1,1,3,2
2024-10-28 00:00:00+00:00,2,1,9,4
