time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-20 00:00:00+00:00,2.0,1.0,25,9
2024-09-21 00:00:00+00:00,,,57,4
2024-09-22 00:00:00+00:00,2.0,2.0,16,6
2024-09-23 00:00:00+00:00,4.0,3.0,16,4
2024-09-24 00:00:00+00:00,4.0,3.0,7,7
2024-09-25 00:00:00+00:00,7.0,4.0,5,3
2024-09-26 00:00:00+00:00,8.0,4.0,5,3
2024-09-27 00:00:00+00:00,21.0,5.0,8,6
2024-09-28 00:00:00+00:00,28.0,3.0,6,4
2024-09-29 00:00:00+00:00,,,12,6
2024-09-30 00:00:00+00:00,2.0,1.0,10,4
2024-10-01 00:00:00+00:00,2.0,1.0,12,5
2024-10-02 00:00:00+00:00,2.0,1.0,4,4
2024-10-03 00:00:00+00:00,4.0,3.0,7,5
