referrer,views_total,views_unique
github.com,715,44
icefiredb.xyz,40,9
Google,19,7
dorahacks.io,12,3
t.co,9,3
dev.to,6,5
bestofgithub.com,4,4
morioh.com,3,1
news.ycombinator.com,2,2
search.brave.com,2,2
