time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-13 00:00:00+00:00,2.0,1.0,33,8
2024-11-14 00:00:00+00:00,10.0,6.0,35,5
2024-11-15 00:00:00+00:00,2.0,1.0,3,3
2024-11-16 00:00:00+00:00,,,6,4
2024-11-17 00:00:00+00:00,66.0,2.0,14,4
2024-11-18 00:00:00+00:00,5.0,4.0,7,4
2024-11-19 00:00:00+00:00,6.0,5.0,22,8
2024-11-20 00:00:00+00:00,70.0,7.0,25,8
2024-11-21 00:00:00+00:00,5.0,3.0,19,5
2024-11-22 00:00:00+00:00,2.0,1.0,8,4
2024-11-23 00:00:00+00:00,,,5,3
2024-11-24 00:00:00+00:00,2.0,2.0,8,4
2024-11-25 00:00:00+00:00,3.0,2.0,4,3
2024-11-26 00:00:00+00:00,3.0,2.0,6,2
