time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-05 00:00:00+00:00,109,20,22.0,2.0
2025-05-06 00:00:00+00:00,70,20,12.0,5.0
2025-05-07 00:00:00+00:00,6,5,3.0,3.0
2025-05-08 00:00:00+00:00,6,5,5.0,2.0
2025-05-09 00:00:00+00:00,3,2,6.0,4.0
2025-05-10 00:00:00+00:00,252,27,57.0,6.0
2025-05-11 00:00:00+00:00,113,33,115.0,3.0
2025-05-12 00:00:00+00:00,71,8,16.0,7.0
2025-05-13 00:00:00+00:00,7,4,2.0,2.0
2025-05-14 00:00:00+00:00,5,4,6.0,5.0
2025-05-15 00:00:00+00:00,75,15,63.0,11.0
2025-05-16 00:00:00+00:00,94,7,10.0,3.0
2025-05-17 00:00:00+00:00,54,10,18.0,1.0
2025-05-18 00:00:00+00:00,3,3,,
