time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-26 00:00:00+00:00,287,126,10,4
2022-12-27 00:00:00+00:00,242,131,25,10
2022-12-28 00:00:00+00:00,145,89,17,7
2022-12-29 00:00:00+00:00,139,55,30,5
2022-12-30 00:00:00+00:00,85,48,46,8
2022-12-31 00:00:00+00:00,93,50,45,20
2023-01-01 00:00:00+00:00,117,76,89,11
2023-01-02 00:00:00+00:00,205,86,57,12
2023-01-03 00:00:00+00:00,155,91,76,15
2023-01-04 00:00:00+00:00,139,62,26,4
2023-01-05 00:00:00+00:00,112,50,21,8
2023-01-06 00:00:00+00:00,111,51,43,7
2023-01-07 00:00:00+00:00,59,43,18,12
2023-01-08 00:00:00+00:00,57,40,12,6
