time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-28 00:00:00+00:00,268,28,41,8
2025-10-29 00:00:00+00:00,81,72,15,7
2025-10-30 00:00:00+00:00,143,17,62,4
2025-10-31 00:00:00+00:00,28,25,20,7
2025-11-01 00:00:00+00:00,64,56,10,6
2025-11-02 00:00:00+00:00,2,2,9,7
2025-11-03 00:00:00+00:00,23,20,11,10
2025-11-04 00:00:00+00:00,74,13,17,5
2025-11-05 00:00:00+00:00,22,13,5,5
2025-11-06 00:00:00+00:00,19,13,5,3
2025-11-07 00:00:00+00:00,12,7,3,2
2025-11-08 00:00:00+00:00,13,10,7,5
2025-11-09 00:00:00+00:00,12,11,9,5
2025-11-10 00:00:00+00:00,63,7,16,7
