time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-08 00:00:00+00:00,312,21,83,9
2025-10-09 00:00:00+00:00,54,14,5,5
2025-10-10 00:00:00+00:00,13,12,2,2
2025-10-11 00:00:00+00:00,221,28,32,7
2025-10-12 00:00:00+00:00,9,7,19,6
2025-10-13 00:00:00+00:00,172,21,23,7
2025-10-14 00:00:00+00:00,10,6,8,7
2025-10-15 00:00:00+00:00,274,24,42,7
2025-10-16 00:00:00+00:00,8,6,18,10
2025-10-17 00:00:00+00:00,13,8,2,2
2025-10-18 00:00:00+00:00,11,10,7,5
2025-10-19 00:00:00+00:00,10,6,20,11
2025-10-20 00:00:00+00:00,82,21,7,7
2025-10-21 00:00:00+00:00,66,13,18,7
