time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-19 00:00:00+00:00,10,9,4,4
2026-02-20 00:00:00+00:00,18,7,5,5
2026-02-21 00:00:00+00:00,22,10,2,2
2026-02-22 00:00:00+00:00,16,6,20,8
2026-02-23 00:00:00+00:00,15,12,4,4
2026-02-24 00:00:00+00:00,16,5,3,3
2026-02-25 00:00:00+00:00,63,9,3,3
2026-02-26 00:00:00+00:00,76,17,5,5
2026-02-27 00:00:00+00:00,13,12,9,7
2026-02-28 00:00:00+00:00,109,4,2,2
2026-03-01 00:00:00+00:00,196,4,6,3
2026-03-02 00:00:00+00:00,419,20,4,3
2026-03-03 00:00:00+00:00,9,8,4,3
2026-03-04 00:00:00+00:00,203,20,19,5
