time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-28 00:00:00+00:00,198,84,5,5
2023-05-29 00:00:00+00:00,152,61,14,8
2023-05-30 00:00:00+00:00,66,45,41,11
2023-05-31 00:00:00+00:00,121,48,20,5
2023-06-01 00:00:00+00:00,142,52,29,11
2023-06-02 00:00:00+00:00,248,104,39,8
2023-06-03 00:00:00+00:00,212,101,3,2
2023-06-04 00:00:00+00:00,145,96,2,1
2023-06-05 00:00:00+00:00,207,68,19,9
2023-06-06 00:00:00+00:00,210,94,17,6
2023-06-07 00:00:00+00:00,156,64,38,9
2023-06-08 00:00:00+00:00,162,80,39,11
2023-06-09 00:00:00+00:00,175,73,12,8
2023-06-10 00:00:00+00:00,174,102,7,6
