time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-02 00:00:00+00:00,55.0,11.0,16,6
2024-07-03 00:00:00+00:00,47.0,8.0,45,9
2024-07-04 00:00:00+00:00,38.0,6.0,101,12
2024-07-05 00:00:00+00:00,7.0,4.0,28,7
2024-07-06 00:00:00+00:00,1.0,1.0,14,6
2024-07-07 00:00:00+00:00,1.0,1.0,4,2
2024-07-08 00:00:00+00:00,41.0,8.0,29,2
2024-07-09 00:00:00+00:00,40.0,7.0,20,7
2024-07-10 00:00:00+00:00,123.0,10.0,133,11
2024-07-11 00:00:00+00:00,46.0,9.0,25,4
2024-07-12 00:00:00+00:00,3.0,2.0,31,10
2024-07-13 00:00:00+00:00,,,5,2
2024-07-14 00:00:00+00:00,,,22,10
2024-07-15 00:00:00+00:00,44.0,9.0,15,6
