time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-19 00:00:00+00:00,130,64,4,4
2022-11-20 00:00:00+00:00,247,97,10,8
2022-11-21 00:00:00+00:00,546,129,147,6
2022-11-22 00:00:00+00:00,487,120,118,10
2022-11-23 00:00:00+00:00,354,98,75,5
2022-11-24 00:00:00+00:00,383,100,31,8
2022-11-25 00:00:00+00:00,431,98,6,6
2022-11-26 00:00:00+00:00,302,94,6,4
2022-11-27 00:00:00+00:00,158,70,7,2
2022-11-28 00:00:00+00:00,178,48,57,6
2022-11-29 00:00:00+00:00,62,33,35,9
2022-11-30 00:00:00+00:00,301,107,18,7
2022-12-01 00:00:00+00:00,310,103,31,10
2022-12-02 00:00:00+00:00,220,84,20,7
