time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-08 00:00:00+00:00,380,121,91,13
2022-08-09 00:00:00+00:00,376,113,61,10
2022-08-10 00:00:00+00:00,543,135,51,10
2022-08-11 00:00:00+00:00,603,121,44,8
2022-08-12 00:00:00+00:00,628,110,176,11
2022-08-13 00:00:00+00:00,586,108,88,11
2022-08-14 00:00:00+00:00,598,108,33,6
2022-08-15 00:00:00+00:00,691,121,139,21
2022-08-16 00:00:00+00:00,617,129,110,9
2022-08-17 00:00:00+00:00,622,133,122,10
2022-08-18 00:00:00+00:00,584,127,129,12
2022-08-19 00:00:00+00:00,621,117,122,12
2022-08-20 00:00:00+00:00,584,108,70,9
2022-08-21 00:00:00+00:00,402,101,49,4
