time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-18 00:00:00+00:00,90.0,24.0,19,3
2024-06-19 00:00:00+00:00,98.0,32.0,20,8
2024-06-20 00:00:00+00:00,71.0,25.0,15,5
2024-06-21 00:00:00+00:00,64.0,21.0,12,3
2024-06-22 00:00:00+00:00,2.0,2.0,46,9
2024-06-23 00:00:00+00:00,4.0,4.0,6,2
2024-06-24 00:00:00+00:00,7.0,5.0,27,6
2024-06-25 00:00:00+00:00,44.0,11.0,26,8
2024-06-26 00:00:00+00:00,81.0,10.0,104,9
2024-06-27 00:00:00+00:00,45.0,12.0,11,6
2024-06-28 00:00:00+00:00,43.0,7.0,48,10
2024-06-29 00:00:00+00:00,39.0,5.0,16,9
2024-06-30 00:00:00+00:00,20.0,3.0,2,2
2024-07-01 00:00:00+00:00,47.0,8.0,42,5
2024-07-02 00:00:00+00:00,,,2,1
