time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-01 00:00:00+00:00,270,110,17,13
2023-02-02 00:00:00+00:00,194,100,8,6
2023-02-03 00:00:00+00:00,290,109,39,10
2023-02-04 00:00:00+00:00,204,92,15,3
2023-02-05 00:00:00+00:00,152,79,18,8
2023-02-06 00:00:00+00:00,250,110,15,10
2023-02-07 00:00:00+00:00,264,119,13,5
2023-02-08 00:00:00+00:00,253,108,20,11
2023-02-09 00:00:00+00:00,243,108,26,9
2023-02-10 00:00:00+00:00,252,113,34,9
2023-02-11 00:00:00+00:00,217,117,6,5
2023-02-12 00:00:00+00:00,182,101,5,4
2023-02-13 00:00:00+00:00,288,131,46,8
2023-02-14 00:00:00+00:00,292,131,31,12
