time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-14 00:00:00+00:00,1.0,1.0,8,3
2024-09-15 00:00:00+00:00,68.0,7.0,18,5
2024-09-16 00:00:00+00:00,7.0,4.0,34,2
2024-09-17 00:00:00+00:00,4.0,1.0,59,4
2024-09-18 00:00:00+00:00,36.0,4.0,19,5
2024-09-19 00:00:00+00:00,2.0,1.0,13,7
2024-09-20 00:00:00+00:00,2.0,1.0,25,9
2024-09-21 00:00:00+00:00,,,57,4
2024-09-22 00:00:00+00:00,2.0,2.0,16,6
2024-09-23 00:00:00+00:00,4.0,3.0,16,4
2024-09-24 00:00:00+00:00,4.0,3.0,7,7
2024-09-25 00:00:00+00:00,7.0,4.0,5,3
2024-09-26 00:00:00+00:00,8.0,4.0,5,3
2024-09-27 00:00:00+00:00,21.0,5.0,8,6
