time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-25 00:00:00+00:00,9,8,10,7
2025-12-26 00:00:00+00:00,5,4,6,6
2025-12-27 00:00:00+00:00,3,3,10,5
2025-12-28 00:00:00+00:00,2,2,4,3
2025-12-29 00:00:00+00:00,126,17,23,1
2025-12-30 00:00:00+00:00,9,8,9,6
2025-12-31 00:00:00+00:00,10,8,5,4
2026-01-01 00:00:00+00:00,11,10,5,5
2026-01-02 00:00:00+00:00,127,13,25,7
2026-01-03 00:00:00+00:00,81,17,13,9
2026-01-04 00:00:00+00:00,6,6,11,8
2026-01-05 00:00:00+00:00,9,8,9,8
2026-01-06 00:00:00+00:00,18,12,9,9
2026-01-07 00:00:00+00:00,11,7,47,9
