time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-25 00:00:00+00:00,108,48,8,4
2023-01-26 00:00:00+00:00,109,44,8,4
2023-01-27 00:00:00+00:00,111,49,10,4
2023-01-28 00:00:00+00:00,62,48,10,8
2023-01-29 00:00:00+00:00,61,41,24,13
2023-01-30 00:00:00+00:00,157,85,11,10
2023-01-31 00:00:00+00:00,256,119,7,4
2023-02-01 00:00:00+00:00,270,110,17,13
2023-02-02 00:00:00+00:00,194,100,8,6
2023-02-03 00:00:00+00:00,290,109,39,10
2023-02-04 00:00:00+00:00,204,92,15,3
2023-02-05 00:00:00+00:00,152,79,18,8
2023-02-06 00:00:00+00:00,250,110,15,10
2023-02-07 00:00:00+00:00,248,111,12,5
