time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-28 00:00:00+00:00,1608,30,37,4
2026-01-29 00:00:00+00:00,151,39,43,6
2026-01-30 00:00:00+00:00,9,8,9,6
2026-01-31 00:00:00+00:00,17,5,14,9
2026-02-01 00:00:00+00:00,4,4,25,10
2026-02-02 00:00:00+00:00,28,14,4,2
2026-02-03 00:00:00+00:00,6,4,10,6
2026-02-04 00:00:00+00:00,63,53,10,9
2026-02-05 00:00:00+00:00,149,23,10,10
2026-02-06 00:00:00+00:00,15,10,9,6
2026-02-07 00:00:00+00:00,42,36,5,4
2026-02-08 00:00:00+00:00,26,10,3,3
2026-02-09 00:00:00+00:00,22,16,6,5
2026-02-10 00:00:00+00:00,188,15,18,9
