time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-14 00:00:00+00:00,3.0,2.0,13,9
2024-08-15 00:00:00+00:00,3.0,2.0,2,2
2024-08-16 00:00:00+00:00,3.0,2.0,9,6
2024-08-17 00:00:00+00:00,,,6,2
2024-08-18 00:00:00+00:00,2.0,2.0,7,4
2024-08-19 00:00:00+00:00,3.0,2.0,15,6
2024-08-20 00:00:00+00:00,2.0,1.0,6,4
2024-08-21 00:00:00+00:00,3.0,2.0,23,9
2024-08-22 00:00:00+00:00,4.0,3.0,11,2
2024-08-23 00:00:00+00:00,59.0,7.0,34,5
2024-08-24 00:00:00+00:00,308.0,19.0,275,6
2024-08-25 00:00:00+00:00,42.0,7.0,83,7
2024-08-26 00:00:00+00:00,4.0,3.0,24,6
2024-08-27 00:00:00+00:00,5.0,3.0,15,3
