time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-22 00:00:00+00:00,296,93,323,11
2022-07-23 00:00:00+00:00,251,86,46,7
2022-07-24 00:00:00+00:00,75,50,42,8
2022-07-25 00:00:00+00:00,44,10,165,11
2022-07-26 00:00:00+00:00,42,7,63,5
2022-07-27 00:00:00+00:00,55,8,109,9
2022-07-28 00:00:00+00:00,103,10,60,6
2022-07-29 00:00:00+00:00,89,9,178,10
2022-07-30 00:00:00+00:00,3,3,29,6
2022-07-31 00:00:00+00:00,1,1,6,3
2022-08-01 00:00:00+00:00,136,10,85,10
2022-08-02 00:00:00+00:00,6,5,94,9
2022-08-03 00:00:00+00:00,294,103,84,7
2022-08-04 00:00:00+00:00,450,119,73,14
