time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-31 00:00:00+00:00,13,9,18,3
2025-08-01 00:00:00+00:00,200,19,2,2
2025-08-02 00:00:00+00:00,16,14,4,4
2025-08-03 00:00:00+00:00,2,2,10,4
2025-08-04 00:00:00+00:00,6,5,5,4
2025-08-05 00:00:00+00:00,3,2,5,5
2025-08-06 00:00:00+00:00,185,19,5,5
2025-08-07 00:00:00+00:00,5,4,2,2
2025-08-08 00:00:00+00:00,289,24,62,2
2025-08-09 00:00:00+00:00,10,8,6,4
2025-08-10 00:00:00+00:00,4,4,11,2
2025-08-11 00:00:00+00:00,23,10,9,5
2025-08-12 00:00:00+00:00,166,9,1,1
2025-08-13 00:00:00+00:00,135,20,21,5
