time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-04-15 00:00:00+00:00,105,59,65,13
2022-04-16 00:00:00+00:00,8,4,31,11
2022-04-17 00:00:00+00:00,10,2,13,4
2022-04-18 00:00:00+00:00,36,8,34,4
2022-04-19 00:00:00+00:00,3,2,44,12
2022-04-20 00:00:00+00:00,5,3,18,6
2022-04-21 00:00:00+00:00,59,9,61,11
2022-04-22 00:00:00+00:00,86,16,80,7
2022-04-23 00:00:00+00:00,93,11,53,5
2022-04-24 00:00:00+00:00,7,4,25,8
2022-04-25 00:00:00+00:00,32,7,95,16
2022-04-26 00:00:00+00:00,109,11,245,17
2022-04-27 00:00:00+00:00,32,5,87,19
2022-04-28 00:00:00+00:00,32,7,43,14
