time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-01 00:00:00+00:00,196,4,6,3
2026-03-02 00:00:00+00:00,419,20,4,3
2026-03-03 00:00:00+00:00,9,8,4,3
2026-03-04 00:00:00+00:00,203,20,19,5
2026-03-05 00:00:00+00:00,137,20,5,5
2026-03-06 00:00:00+00:00,7,6,7,6
2026-03-07 00:00:00+00:00,24,11,8,6
2026-03-08 00:00:00+00:00,84,4,8,6
2026-03-09 00:00:00+00:00,123,90,3,2
2026-03-10 00:00:00+00:00,6,5,5,5
2026-03-11 00:00:00+00:00,18,7,5,4
2026-03-12 00:00:00+00:00,9,6,3,3
2026-03-13 00:00:00+00:00,24,9,1,1
2026-03-14 00:00:00+00:00,7,6,6,6
