time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-21 00:00:00+00:00,731,19,0,0
2026-07-22 00:00:00+00:00,766,16,1,1
2026-07-23 00:00:00+00:00,1033,26,80,4
2026-07-24 00:00:00+00:00,1042,29,1,1
2026-07-25 00:00:00+00:00,752,15,5,4
2026-07-26 00:00:00+00:00,956,45,23,4
2026-07-27 00:00:00+00:00,892,18,7,4
2026-07-28 00:00:00+00:00,816,24,8,5
2026-07-29 00:00:00+00:00,828,17,12,3
2026-07-30 00:00:00+00:00,750,13,4,3
2026-07-31 00:00:00+00:00,714,9,2,2
2026-08-01 00:00:00+00:00,711,7,1,1
2026-08-02 00:00:00+00:00,742,7,1,1
2026-08-03 00:00:00+00:00,727,13,12,9
