time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-10 00:00:00+00:00,79,23,12,5
2024-06-11 00:00:00+00:00,78,25,91,10
2024-06-12 00:00:00+00:00,40,7,31,3
2024-06-13 00:00:00+00:00,83,10,86,4
2024-06-14 00:00:00+00:00,78,23,25,8
2024-06-15 00:00:00+00:00,196,10,119,2
2024-06-16 00:00:00+00:00,1,1,4,2
2024-06-17 00:00:00+00:00,69,13,25,5
2024-06-18 00:00:00+00:00,97,24,24,3
2024-06-19 00:00:00+00:00,98,32,20,8
2024-06-20 00:00:00+00:00,71,25,15,5
2024-06-21 00:00:00+00:00,64,21,12,3
2024-06-22 00:00:00+00:00,2,2,46,9
2024-06-23 00:00:00+00:00,4,4,6,2
