time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-09 00:00:00+00:00,94,44,11,5
2022-11-10 00:00:00+00:00,108,43,20,7
2022-11-11 00:00:00+00:00,234,92,20,5
2022-11-12 00:00:00+00:00,279,90,12,9
2022-11-13 00:00:00+00:00,173,77,22,14
2022-11-14 00:00:00+00:00,135,43,57,9
2022-11-15 00:00:00+00:00,70,28,55,13
2022-11-16 00:00:00+00:00,166,70,25,7
2022-11-17 00:00:00+00:00,165,59,16,6
2022-11-18 00:00:00+00:00,87,38,17,7
2022-11-19 00:00:00+00:00,130,64,4,4
2022-11-20 00:00:00+00:00,247,97,10,8
2022-11-21 00:00:00+00:00,546,129,147,6
2022-11-22 00:00:00+00:00,476,119,117,9
