time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-28 00:00:00+00:00,62,48,10,8
2023-01-29 00:00:00+00:00,61,41,24,13
2023-01-30 00:00:00+00:00,157,85,11,10
2023-01-31 00:00:00+00:00,256,119,7,4
2023-02-01 00:00:00+00:00,270,110,17,13
2023-02-02 00:00:00+00:00,194,100,8,6
2023-02-03 00:00:00+00:00,290,109,39,10
2023-02-04 00:00:00+00:00,204,92,15,3
2023-02-05 00:00:00+00:00,152,79,18,8
2023-02-06 00:00:00+00:00,250,110,15,10
2023-02-07 00:00:00+00:00,264,119,13,5
2023-02-08 00:00:00+00:00,253,108,20,11
2023-02-09 00:00:00+00:00,243,108,26,9
2023-02-10 00:00:00+00:00,245,111,34,9
