time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-06 00:00:00+00:00,532,130,121,9
2022-09-07 00:00:00+00:00,335,111,79,9
2022-09-08 00:00:00+00:00,412,118,78,10
2022-09-09 00:00:00+00:00,412,108,88,10
2022-09-10 00:00:00+00:00,412,106,73,8
2022-09-11 00:00:00+00:00,207,88,27,6
2022-09-12 00:00:00+00:00,75,32,22,8
2022-09-13 00:00:00+00:00,282,115,96,10
2022-09-14 00:00:00+00:00,341,111,54,14
2022-09-15 00:00:00+00:00,363,107,221,7
2022-09-16 00:00:00+00:00,293,101,148,18
2022-09-17 00:00:00+00:00,271,95,21,9
2022-09-18 00:00:00+00:00,164,74,6,6
2022-09-19 00:00:00+00:00,276,100,49,8
