time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-28 00:00:00+00:00,2.0,1.0,11,7
2022-05-29 00:00:00+00:00,,,31,12
2022-05-30 00:00:00+00:00,29.0,6.0,40,7
2022-05-31 00:00:00+00:00,10.0,6.0,33,6
2022-06-01 00:00:00+00:00,33.0,7.0,25,5
2022-06-02 00:00:00+00:00,77.0,8.0,60,9
2022-06-03 00:00:00+00:00,79.0,11.0,31,7
2022-06-04 00:00:00+00:00,6.0,3.0,34,5
2022-06-05 00:00:00+00:00,21.0,7.0,19,3
2022-06-06 00:00:00+00:00,7.0,3.0,39,7
2022-06-07 00:00:00+00:00,34.0,9.0,43,5
2022-06-08 00:00:00+00:00,312.0,112.0,102,9
2022-06-09 00:00:00+00:00,303.0,109.0,28,7
2022-06-10 00:00:00+00:00,325.0,100.0,60,9
