time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-09 00:00:00+00:00,11,10,5,4
2026-01-10 00:00:00+00:00,188,26,60,4
2026-01-11 00:00:00+00:00,143,27,50,9
2026-01-12 00:00:00+00:00,21,15,6,6
2026-01-13 00:00:00+00:00,125,17,40,7
2026-01-14 00:00:00+00:00,77,19,18,18
2026-01-15 00:00:00+00:00,69,15,7,7
2026-01-16 00:00:00+00:00,88,16,19,8
2026-01-17 00:00:00+00:00,98,12,32,4
2026-01-18 00:00:00+00:00,3,3,5,5
2026-01-19 00:00:00+00:00,104,18,7,5
2026-01-20 00:00:00+00:00,69,13,7,5
2026-01-21 00:00:00+00:00,833,20,29,5
2026-01-22 00:00:00+00:00,1691,20,51,4
