time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-23 00:00:00+00:00,220,102,44,16
2023-02-24 00:00:00+00:00,257,107,15,9
2023-02-25 00:00:00+00:00,210,101,9,4
2023-02-26 00:00:00+00:00,149,90,5,4
2023-02-27 00:00:00+00:00,222,110,11,3
2023-02-28 00:00:00+00:00,272,118,14,6
2023-03-01 00:00:00+00:00,261,114,7,6
2023-03-02 00:00:00+00:00,261,123,24,7
2023-03-03 00:00:00+00:00,252,120,10,7
2023-03-04 00:00:00+00:00,251,120,5,5
2023-03-05 00:00:00+00:00,207,98,3,3
2023-03-06 00:00:00+00:00,248,120,6,4
2023-03-07 00:00:00+00:00,268,115,13,4
2023-03-08 00:00:00+00:00,402,149,18,9
