time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-18 00:00:00+00:00,798,19,10,7
2026-05-19 00:00:00+00:00,1069,14,3,3
2026-05-20 00:00:00+00:00,878,16,5,4
2026-05-21 00:00:00+00:00,784,16,4,3
2026-05-22 00:00:00+00:00,819,25,1,1
2026-05-23 00:00:00+00:00,813,30,4,4
2026-05-24 00:00:00+00:00,836,40,0,0
2026-05-25 00:00:00+00:00,99,24,8,6
2026-05-26 00:00:00+00:00,59,25,1,1
2026-05-27 00:00:00+00:00,50,26,2,2
2026-05-28 00:00:00+00:00,103,31,9,4
2026-05-29 00:00:00+00:00,46,33,4,4
2026-05-30 00:00:00+00:00,311,44,17,2
2026-05-31 00:00:00+00:00,421,52,9,4
