time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-20 00:00:00+00:00,596,126,163,20
2022-09-21 00:00:00+00:00,500,133,42,11
2022-09-22 00:00:00+00:00,636,143,57,11
2022-09-23 00:00:00+00:00,581,110,72,11
2022-09-24 00:00:00+00:00,578,101,42,12
2022-09-25 00:00:00+00:00,483,101,21,4
2022-09-26 00:00:00+00:00,250,88,40,10
2022-09-27 00:00:00+00:00,78,36,32,5
2022-09-28 00:00:00+00:00,42,7,22,11
2022-09-29 00:00:00+00:00,306,114,27,13
2022-09-30 00:00:00+00:00,444,120,20,8
2022-10-01 00:00:00+00:00,378,105,10,2
2022-10-02 00:00:00+00:00,199,78,46,7
2022-10-03 00:00:00+00:00,135,58,26,5
