time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-03-28 00:00:00+00:00,40.0,10.0,200,24
2022-03-29 00:00:00+00:00,23.0,8.0,60,14
2022-03-30 00:00:00+00:00,50.0,10.0,59,12
2022-03-31 00:00:00+00:00,24.0,8.0,37,12
2022-04-01 00:00:00+00:00,17.0,5.0,46,12
2022-04-02 00:00:00+00:00,20.0,7.0,82,11
2022-04-03 00:00:00+00:00,4.0,2.0,20,12
2022-04-04 00:00:00+00:00,30.0,5.0,29,14
2022-04-05 00:00:00+00:00,48.0,9.0,41,13
2022-04-06 00:00:00+00:00,21.0,6.0,45,9
2022-04-07 00:00:00+00:00,98.0,15.0,125,14
2022-04-08 00:00:00+00:00,94.0,10.0,135,14
2022-04-09 00:00:00+00:00,64.0,12.0,216,8
2022-04-10 00:00:00+00:00,,,28,8
