time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-04-27 00:00:00+00:00,32,5,87,19
2022-04-28 00:00:00+00:00,32,7,43,14
2022-04-29 00:00:00+00:00,35,8,45,10
2022-04-30 00:00:00+00:00,2,1,16,8
2022-05-01 00:00:00+00:00,1,1,22,9
2022-05-02 00:00:00+00:00,31,5,29,9
2022-05-03 00:00:00+00:00,34,8,14,9
2022-05-04 00:00:00+00:00,41,13,23,10
2022-05-05 00:00:00+00:00,52,13,197,22
2022-05-06 00:00:00+00:00,34,8,126,10
2022-05-07 00:00:00+00:00,42,10,121,15
2022-05-08 00:00:00+00:00,1,1,23,10
2022-05-09 00:00:00+00:00,29,6,88,14
2022-05-10 00:00:00+00:00,36,8,36,12
