time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-01 00:00:00+00:00,2,1,15,4
2024-11-02 00:00:00+00:00,2,2,8,4
2024-11-03 00:00:00+00:00,2,2,20,3
2024-11-04 00:00:00+00:00,3,2,6,6
2024-11-05 00:00:00+00:00,3,2,7,3
2024-11-06 00:00:00+00:00,3,2,12,5
2024-11-07 00:00:00+00:00,3,2,4,2
2024-11-08 00:00:00+00:00,2,1,5,4
2024-11-09 00:00:00+00:00,1,1,1,1
2024-11-10 00:00:00+00:00,1,1,2,1
2024-11-11 00:00:00+00:00,3,2,4,3
2024-11-12 00:00:00+00:00,6,5,2,2
2024-11-13 00:00:00+00:00,2,1,33,8
2024-11-14 00:00:00+00:00,10,6,33,4
