time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-08 00:00:00+00:00,772,22,12,3
2026-08-09 00:00:00+00:00,788,24,13,4
2026-08-10 00:00:00+00:00,1043,23,2,2
2026-08-11 00:00:00+00:00,895,21,6,6
2026-08-12 00:00:00+00:00,786,23,5,5
2026-08-13 00:00:00+00:00,787,17,3,3
2026-08-14 00:00:00+00:00,724,41,2,2
2026-08-15 00:00:00+00:00,754,64,3,3
2026-08-16 00:00:00+00:00,694,16,7,7
2026-08-17 00:00:00+00:00,841,30,12,11
2026-08-18 00:00:00+00:00,690,12,14,14
2026-08-19 00:00:00+00:00,1670,24,3,2
2026-08-20 00:00:00+00:00,1049,26,1,1
2026-08-21 00:00:00+00:00,225,25,3,3
