time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-23 00:00:00+00:00,112,19,8,5
2025-04-24 00:00:00+00:00,4,3,9,5
2025-04-25 00:00:00+00:00,5,4,10,2
2025-04-26 00:00:00+00:00,426,26,86,5
2025-04-27 00:00:00+00:00,158,8,44,4
2025-04-28 00:00:00+00:00,58,9,22,7
2025-04-29 00:00:00+00:00,5,4,5,4
2025-04-30 00:00:00+00:00,42,9,7,4
2025-05-01 00:00:00+00:00,157,16,9,3
2025-05-02 00:00:00+00:00,9,7,5,4
2025-05-03 00:00:00+00:00,41,7,16,3
2025-05-04 00:00:00+00:00,5,5,4,3
2025-05-05 00:00:00+00:00,109,20,22,2
2025-05-06 00:00:00+00:00,70,20,12,5
