time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-17 00:00:00+00:00,734,27,7,7
2026-07-18 00:00:00+00:00,737,28,6,6
2026-07-19 00:00:00+00:00,732,20,2,2
2026-07-20 00:00:00+00:00,740,21,1,1
2026-07-21 00:00:00+00:00,731,19,0,0
2026-07-22 00:00:00+00:00,766,16,1,1
2026-07-23 00:00:00+00:00,1033,26,80,4
2026-07-24 00:00:00+00:00,1042,29,1,1
2026-07-25 00:00:00+00:00,752,15,5,4
2026-07-26 00:00:00+00:00,956,45,23,4
2026-07-27 00:00:00+00:00,892,18,7,4
2026-07-28 00:00:00+00:00,816,24,8,5
2026-07-29 00:00:00+00:00,828,17,12,3
2026-07-30 00:00:00+00:00,750,13,4,3
