time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-04 00:00:00+00:00,251,120,5,5
2023-03-05 00:00:00+00:00,207,98,3,3
2023-03-06 00:00:00+00:00,248,120,6,4
2023-03-07 00:00:00+00:00,268,115,13,4
2023-03-08 00:00:00+00:00,428,157,19,10
2023-03-09 00:00:00+00:00,668,189,14,7
2023-03-10 00:00:00+00:00,639,160,6,4
2023-03-11 00:00:00+00:00,594,173,3,3
2023-03-12 00:00:00+00:00,364,141,8,8
2023-03-13 00:00:00+00:00,265,129,9,5
2023-03-14 00:00:00+00:00,274,118,22,7
2023-03-15 00:00:00+00:00,546,185,19,9
2023-03-16 00:00:00+00:00,665,199,45,12
2023-03-17 00:00:00+00:00,583,161,1,1
