time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-18 00:00:00+00:00,210,84,26,9
2023-05-19 00:00:00+00:00,137,71,34,7
2023-05-20 00:00:00+00:00,115,68,42,6
2023-05-21 00:00:00+00:00,83,55,41,8
2023-05-22 00:00:00+00:00,222,120,52,8
2023-05-23 00:00:00+00:00,201,93,25,7
2023-05-24 00:00:00+00:00,191,77,19,2
2023-05-25 00:00:00+00:00,138,68,22,9
2023-05-26 00:00:00+00:00,183,74,48,10
2023-05-27 00:00:00+00:00,233,103,8,6
2023-05-28 00:00:00+00:00,198,84,5,5
2023-05-29 00:00:00+00:00,152,61,14,8
2023-05-30 00:00:00+00:00,66,45,41,11
2023-05-31 00:00:00+00:00,119,46,20,5
