time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-26 00:00:00+00:00,154,47,85,13
2022-08-27 00:00:00+00:00,232,57,50,6
2022-08-28 00:00:00+00:00,402,101,14,6
2022-08-29 00:00:00+00:00,514,126,37,8
2022-08-30 00:00:00+00:00,574,133,160,11
2022-08-31 00:00:00+00:00,554,134,56,10
2022-09-01 00:00:00+00:00,571,127,57,9
2022-09-02 00:00:00+00:00,658,121,92,9
2022-09-03 00:00:00+00:00,588,113,17,9
2022-09-04 00:00:00+00:00,595,110,28,10
2022-09-05 00:00:00+00:00,641,126,65,9
2022-09-06 00:00:00+00:00,532,130,121,9
2022-09-07 00:00:00+00:00,335,111,79,9
2022-09-08 00:00:00+00:00,396,117,74,9
