time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-17 00:00:00+00:00,2.0,1.0,1.0,1.0
2022-10-18 00:00:00+00:00,2.0,2.0,,
2022-10-19 00:00:00+00:00,52.0,36.0,,
2022-10-20 00:00:00+00:00,58.0,37.0,,
2022-10-21 00:00:00+00:00,120.0,53.0,1.0,1.0
2022-10-22 00:00:00+00:00,139.0,43.0,,
2022-10-23 00:00:00+00:00,81.0,37.0,6.0,3.0
2022-10-24 00:00:00+00:00,17.0,12.0,1.0,1.0
2022-10-25 00:00:00+00:00,,,2.0,2.0
2022-10-26 00:00:00+00:00,12.0,11.0,1.0,1.0
2022-10-27 00:00:00+00:00,61.0,37.0,,
2022-10-28 00:00:00+00:00,59.0,36.0,,
2022-10-29 00:00:00+00:00,17.0,15.0,,
