time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-13 00:00:00+00:00,88.0,56.0,5.0,3.0
2023-03-14 00:00:00+00:00,127.0,57.0,1.0,1.0
2023-03-15 00:00:00+00:00,138.0,81.0,1.0,1.0
2023-03-16 00:00:00+00:00,162.0,95.0,1.0,1.0
2023-03-17 00:00:00+00:00,140.0,66.0,5.0,2.0
2023-03-18 00:00:00+00:00,81.0,48.0,1.0,1.0
2023-03-19 00:00:00+00:00,20.0,17.0,,
2023-03-20 00:00:00+00:00,,,1.0,1.0
2023-03-21 00:00:00+00:00,110.0,67.0,2.0,1.0
2023-03-22 00:00:00+00:00,88.0,63.0,2.0,2.0
2023-03-23 00:00:00+00:00,96.0,60.0,1.0,1.0
2023-03-24 00:00:00+00:00,123.0,63.0,1.0,1.0
2023-03-25 00:00:00+00:00,76.0,44.0,,
2023-03-26 00:00:00+00:00,17.0,14.0,1.0,1.0
