time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-04-23 00:00:00+00:00,,,3.0,2.0
2022-04-24 00:00:00+00:00,,,1.0,1.0
2022-04-25 00:00:00+00:00,2.0,1.0,4.0,3.0
2022-04-26 00:00:00+00:00,32.0,19.0,19.0,2.0
2022-04-27 00:00:00+00:00,146.0,41.0,8.0,3.0
2022-04-28 00:00:00+00:00,80.0,31.0,15.0,4.0
2022-04-29 00:00:00+00:00,21.0,16.0,,
2022-04-30 00:00:00+00:00,,,6.0,1.0
2022-05-02 00:00:00+00:00,,,1.0,1.0
2022-05-03 00:00:00+00:00,,,1.0,1.0
2022-05-04 00:00:00+00:00,1.0,1.0,,
2022-05-05 00:00:00+00:00,,,14.0,2.0
