time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-11 00:00:00+00:00,4,3,2,2
2025-11-12 00:00:00+00:00,5,4,4,4
2025-11-13 00:00:00+00:00,3,2,8,7
2025-11-14 00:00:00+00:00,3,2,1,1
2025-11-15 00:00:00+00:00,3,3,4,3
2025-11-16 00:00:00+00:00,1,1,2,1
2025-11-17 00:00:00+00:00,3,2,4,4
2025-11-18 00:00:00+00:00,3,2,1,1
2025-11-19 00:00:00+00:00,4,3,23,1
2025-11-20 00:00:00+00:00,4,3,2,2
2025-11-21 00:00:00+00:00,16,7,1,1
2025-11-22 00:00:00+00:00,1,1,1,1
2025-11-23 00:00:00+00:00,21,12,6,4
2025-11-24 00:00:00+00:00,6,5,1,1
