time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-04 00:00:00+00:00,2,2,3,2
2026-01-05 00:00:00+00:00,3,2,1,1
2026-01-06 00:00:00+00:00,5,4,5,5
2026-01-07 00:00:00+00:00,5,2,5,4
2026-01-08 00:00:00+00:00,3,2,4,4
2026-01-09 00:00:00+00:00,3,2,3,3
2026-01-10 00:00:00+00:00,4,4,5,3
2026-01-11 00:00:00+00:00,364,73,125,4
2026-01-12 00:00:00+00:00,75,21,10,2
2026-01-13 00:00:00+00:00,6,5,12,4
2026-01-14 00:00:00+00:00,5,4,5,5
2026-01-15 00:00:00+00:00,4,3,1,1
2026-01-16 00:00:00+00:00,6,5,3,2
2026-01-17 00:00:00+00:00,3,3,0,0
