time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-06 00:00:00+00:00,59,42,2.0,2.0
2023-01-07 00:00:00+00:00,77,44,10.0,5.0
2023-01-08 00:00:00+00:00,22,18,3.0,2.0
2023-01-09 00:00:00+00:00,4,4,3.0,3.0
2023-01-10 00:00:00+00:00,136,69,2.0,2.0
2023-01-11 00:00:00+00:00,86,55,2.0,2.0
2023-01-12 00:00:00+00:00,59,43,2.0,2.0
2023-01-13 00:00:00+00:00,58,38,4.0,3.0
2023-01-14 00:00:00+00:00,20,15,3.0,2.0
2023-01-15 00:00:00+00:00,364,132,5.0,5.0
2023-01-16 00:00:00+00:00,257,109,,
2023-01-17 00:00:00+00:00,176,98,7.0,2.0
2023-01-18 00:00:00+00:00,87,48,3.0,3.0
2023-01-19 00:00:00+00:00,22,17,,
